;DAY;WEEK;MONTH;YEAR;YEAR_MONTH;NUMSEG;NUMSILLON;CODSEG;ACTIF;LIBTYP;RESAOPEN;DATE_RES;STATUT_SNCF;CODSILLON;DSTFIN;NUMLIGNE;KMS;SENS;SERVICE;CLOSING;REF;DEP;ARR;CODLIGNE;DATCAL;HRE_DEP_MOD;HRE_ARR_MOD;IDCALJ;SEG_MOD;RESTRICT_LNG;EXCTRAIN;EXCSILLON;ENVOI_BULLETIN_COMPO;NUMMISDEP;RAME;RETDEP;RETARR
580;20;25;6;2019;06-2019;16264;57;30105;1;Arrivee;1;21-05-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;20-06-2019 12:00:00;20-06-2019 14:45:00;20-06-2019 15:42:00;21-06-2019 07:42:00;BTG-LB;2019-06-20;;;;;;;;3.0;16284;12C (0-0) - 13A (1-16);0.0;0.0
581;21;25;6;2019;06-2019;16265;57;30105;1;Arrivee;1;22-05-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;21-06-2019 12:00:00;21-06-2019 14:45:00;21-06-2019 15:42:00;22-06-2019 07:42:00;BTG-LB;2019-06-21;;;;;;;;3.0;16285;4A (1-16) - 5B (1-16) - 5C (0-0);0.0;0.0
582;22;25;6;2019;06-2019;16266;6;30105;1;Arrivee;1;23-05-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-06-2019 11:00:00;22-06-2019 15:06:00;22-06-2019 16:03:00;23-06-2019 07:13:00;BTG-LB;2019-06-22;16:03:00;07:13:00;2000.0;2129.0;0.0;;6.0;3.0;16286;12B (1-16) - 6A (1-16) - 8C (0-0);0.0;0.0
583;22;25;6;2019;06-2019;16266;6;30105;1;Arrivee;1;23-05-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-06-2019 11:00:00;22-06-2019 15:06:00;22-06-2019 16:03:00;23-06-2019 07:13:00;BTG-LB;2019-06-22;;;;;;;;3.0;16286;12B (1-16) - 6A (1-16) - 8C (0-0);0.0;0.0
584;25;26;6;2019;06-2019;16267;57;30105;1;Arrivee;1;26-05-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;25-06-2019 12:00:00;25-06-2019 14:45:00;25-06-2019 15:42:00;26-06-2019 07:42:00;BTG-LB;2019-06-25;;;;;;;;3.0;16287;12C (0-0) - Rame Mixte 1 (1-18);40.0;0.0
585;27;26;6;2019;06-2019;16269;57;30105;1;Arrivee;1;28-05-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;27-06-2019 12:00:00;27-06-2019 14:45:00;27-06-2019 15:42:00;28-06-2019 07:42:00;BTG-LB;2019-06-27;;;;;;;;3.0;16289;12A (1-16) - 1A (1-16) - 3C (0-0);0.0;0.0
586;28;26;6;2019;06-2019;16270;45;30105;1;Arrivee;1;29-05-2019 00:00:00;3.0;30957;Le Boulou;2;1040;0;BETTEMBOURG/LE BOULOU;28-06-2019 12:00:00;28-06-2019 14:45:00;28-06-2019 15:42:00;29-06-2019 07:42:00;BTG-LB;2019-06-28;;;;;;;;3.0;16290;1c (0-0);1483.0;1495.0
587;29;26;6;2019;06-2019;16271;6;30105;1;Arrivee;1;30-05-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;29-06-2019 12:00:00;29-06-2019 15:06:00;29-06-2019 16:03:00;30-06-2019 07:13:00;BTG-LB;2019-06-29;16:03:00;07:13:00;2007.0;2129.0;0.0;;6.0;3.0;16291;12B (1-16) - 13A (1-16) - 9A (1-16);13.0;20.0
588;29;26;6;2019;06-2019;16271;6;30105;1;Arrivee;1;30-05-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;29-06-2019 12:00:00;29-06-2019 15:06:00;29-06-2019 16:03:00;30-06-2019 07:13:00;BTG-LB;2019-06-29;;;;;;;;3.0;16291;12B (1-16) - 13A (1-16) - 9A (1-16);13.0;20.0
589;2;27;7;2019;07-2019;16272;57;30105;1;Arrivee;1;02-06-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-07-2019 12:00:00;02-07-2019 14:45:00;02-07-2019 15:42:00;03-07-2019 07:42:00;BTG-LB;2019-07-02;;;;;;;;3.0;16292;1c (0-0) - 4b (1-16) - 5B (1-16);116.0;5.0
590;3;27;7;2019;07-2019;16273;57;30105;1;Arrivee;1;03-06-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;03-07-2019 12:00:00;03-07-2019 14:45:00;03-07-2019 15:42:00;04-07-2019 07:42:00;BTG-LB;2019-07-03;;;;;;;;3.0;16293;1A (1-16) - 4C (0-0) - 9A (1-16);0.0;13.0
591;4;27;7;2019;07-2019;16274;57;30105;1;Arrivee;1;04-06-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;04-07-2019 12:00:00;04-07-2019 14:45:00;04-07-2019 15:42:00;05-07-2019 07:42:00;BTG-LB;2019-07-04;;;;;;;;3.0;16294;13B (1-14) - 2C (0-0);55.0;0.0
592;5;27;7;2019;07-2019;16275;57;30105;1;Arrivee;1;05-06-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;05-07-2019 12:00:00;05-07-2019 14:45:00;05-07-2019 15:42:00;06-07-2019 07:42:00;BTG-LB;2019-07-05;;;;;;;;3.0;16295;1B (1-16) - 2A (1-14) - 3C (0-0);16.0;0.0
593;6;27;7;2019;07-2019;16276;6;30105;1;Arrivee;1;06-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;06-07-2019 12:00:00;06-07-2019 15:06:00;06-07-2019 16:03:00;07-07-2019 07:13:00;BTG-LB;2019-07-06;16:03:00;07:13:00;2014.0;2129.0;0.0;;6.0;3.0;16296;12B (1-16) - 4C (0-0) - 6B (1-16);0.0;211.0
594;6;27;7;2019;07-2019;16276;6;30105;1;Arrivee;1;06-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;06-07-2019 12:00:00;06-07-2019 15:06:00;06-07-2019 16:03:00;07-07-2019 07:13:00;BTG-LB;2019-07-06;;;;;;;;3.0;16296;12B (1-16) - 4C (0-0) - 6B (1-16);0.0;211.0
595;9;28;7;2019;07-2019;16277;57;30105;1;Arrivee;1;09-06-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;09-07-2019 12:00:00;09-07-2019 14:45:00;09-07-2019 15:42:00;10-07-2019 07:42:00;BTG-LB;2019-07-09;;;;;;;;3.0;16297;12A (1-16) - 12C (0-0);59.0;71.0
596;10;28;7;2019;07-2019;16278;57;30105;1;Arrivee;1;10-06-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;10-07-2019 12:00:00;10-07-2019 14:45:00;10-07-2019 15:42:00;11-07-2019 07:42:00;BTG-LB;2019-07-10;;;;;;;;3.0;16298;12B (1-16) - 13C (0-0) - 6B (1-16);56.0;0.0
597;11;28;7;2019;07-2019;16279;57;30105;1;Arrivee;1;11-06-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;11-07-2019 12:00:00;11-07-2019 14:45:00;11-07-2019 15:42:00;12-07-2019 07:42:00;BTG-LB;2019-07-11;;;;;;;;3.0;16299;5B (1-16) - 5C (0-0);52.0;0.0
598;12;28;7;2019;07-2019;16280;57;30105;1;Arrivee;1;12-06-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;12-07-2019 12:00:00;12-07-2019 14:45:00;12-07-2019 15:42:00;13-07-2019 07:42:00;BTG-LB;2019-07-12;;;;;;;;3.0;16300;4C (0-0) - 9A (1-16);33.0;0.0
599;13;28;7;2019;07-2019;16281;6;30105;1;Arrivee;1;13-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;13-07-2019 12:00:00;13-07-2019 15:06:00;13-07-2019 16:03:00;14-07-2019 07:13:00;BTG-LB;2019-07-13;16:03:00;07:13:00;2021.0;2129.0;0.0;;6.0;3.0;16301;13B (1-14) - 13C (0-0) - 1A (1-16);10.0;212.0
600;13;28;7;2019;07-2019;16281;6;30105;1;Arrivee;1;13-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;13-07-2019 12:00:00;13-07-2019 15:06:00;13-07-2019 16:03:00;14-07-2019 07:13:00;BTG-LB;2019-07-13;;;;;;;;3.0;16301;13B (1-14) - 13C (0-0) - 1A (1-16);10.0;212.0
601;16;29;7;2019;07-2019;16282;6;30105;1;Arrivee;1;16-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;16-07-2019 12:00:00;16-07-2019 14:45:00;16-07-2019 15:42:00;17-07-2019 07:13:00;BTG-LB;2019-07-16;15:42:00;07:13:00;2024.0;2129.0;0.0;;6.0;3.0;16302;12A (1-16) - 16C (0-0) - 9A (1-16);0.0;0.0
602;16;29;7;2019;07-2019;16282;6;30105;1;Arrivee;1;16-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;16-07-2019 12:00:00;16-07-2019 14:45:00;16-07-2019 15:42:00;17-07-2019 07:13:00;BTG-LB;2019-07-16;;;;;;;;3.0;16302;12A (1-16) - 16C (0-0) - 9A (1-16);0.0;0.0
603;17;29;7;2019;07-2019;16283;6;30105;1;Arrivee;1;17-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;17-07-2019 12:00:00;17-07-2019 14:45:00;17-07-2019 15:42:00;18-07-2019 07:13:00;BTG-LB;2019-07-17;15:42:00;07:13:00;2025.0;2129.0;0.0;;6.0;3.0;16303;1A (1-16) - 1B (1-16) - 4C (0-0);0.0;2.0
604;17;29;7;2019;07-2019;16283;6;30105;1;Arrivee;1;17-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;17-07-2019 12:00:00;17-07-2019 14:45:00;17-07-2019 15:42:00;18-07-2019 07:13:00;BTG-LB;2019-07-17;;;;;;;;3.0;16303;1A (1-16) - 1B (1-16) - 4C (0-0);0.0;2.0
605;18;29;7;2019;07-2019;16284;6;30105;1;Arrivee;0;18-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-07-2019 12:00:00;18-07-2019 14:45:00;18-07-2019 15:42:00;19-07-2019 07:13:00;BTG-LB;2019-07-18;15:42:00;07:13:00;2026.0;2129.0;0.0;;6.0;3.0;16304;13A (1-16) - 3C (0-0);63.0;0.0
606;18;29;7;2019;07-2019;16284;6;30105;1;Arrivee;0;18-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-07-2019 12:00:00;18-07-2019 14:45:00;18-07-2019 15:42:00;19-07-2019 07:13:00;BTG-LB;2019-07-18;;;;;;;;3.0;16304;13A (1-16) - 3C (0-0);63.0;0.0
607;19;29;7;2019;07-2019;16285;6;30105;1;Arrivee;1;19-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;19-07-2019 12:00:00;19-07-2019 14:45:00;19-07-2019 15:42:00;20-07-2019 07:13:00;BTG-LB;2019-07-19;15:42:00;07:13:00;2027.0;2129.0;0.0;;6.0;3.0;16305;1c (0-0) - 6B (1-16);62.0;0.0
608;19;29;7;2019;07-2019;16285;6;30105;1;Arrivee;1;19-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;19-07-2019 12:00:00;19-07-2019 14:45:00;19-07-2019 15:42:00;20-07-2019 07:13:00;BTG-LB;2019-07-19;;;;;;;;3.0;16305;1c (0-0) - 6B (1-16);62.0;0.0
609;20;29;7;2019;07-2019;16286;6;30105;1;Arrivee;1;20-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;20-07-2019 12:00:00;20-07-2019 15:06:00;20-07-2019 16:03:00;21-07-2019 07:13:00;BTG-LB;2019-07-20;16:03:00;07:13:00;2028.0;2129.0;0.0;;6.0;3.0;16306;1B (1-16) - 4C (0-0) - 4b (1-16);1.0;208.0
610;20;29;7;2019;07-2019;16286;6;30105;1;Arrivee;1;20-06-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;20-07-2019 12:00:00;20-07-2019 15:06:00;20-07-2019 16:03:00;21-07-2019 07:13:00;BTG-LB;2019-07-20;;;;;;;;3.0;16306;1B (1-16) - 4C (0-0) - 4b (1-16);1.0;208.0
611;23;30;7;2019;07-2019;16287;57;30105;1;Au depart;1;23-06-2019 00:00:00;;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-07-2019 12:00:00;23-07-2019 14:45:00;23-07-2019 15:42:00;24-07-2019 07:13:00;BTG-LB;2019-07-23;;;;;;;;;16307;4A (1-16);;
612;10;23;6;2019;06-2019;16292;7;30107;1;Arrivee;1;11-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;10-06-2019 18:00:00;10-06-2019 00:08:00;10-06-2019 22:15:00;11-06-2019 15:23:00;BTG-LB;2019-06-10;22:15:00;15:23:00;1988.0;2130.0;1.0;;7.0;3.0;16312;1A (1-16) - 4b (1-16) - 7C (0-0);0.0;92.0
613;10;23;6;2019;06-2019;16292;7;30107;1;Arrivee;1;11-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;10-06-2019 18:00:00;10-06-2019 00:08:00;10-06-2019 22:15:00;11-06-2019 15:23:00;BTG-LB;2019-06-10;;;;;;;;3.0;16312;1A (1-16) - 4b (1-16) - 7C (0-0);0.0;92.0
614;12;24;6;2019;06-2019;16293;7;30107;1;Arrivee;1;13-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;12-06-2019 18:00:00;12-06-2019 00:08:00;12-06-2019 22:15:00;13-06-2019 15:23:00;BTG-LB;2019-06-12;22:15:00;15:23:00;1990.0;2130.0;1.0;;7.0;3.0;16313;6A (1-16) - 9C (0-0);19.0;10.0
615;12;24;6;2019;06-2019;16293;7;30107;1;Arrivee;1;13-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;12-06-2019 18:00:00;12-06-2019 00:08:00;12-06-2019 22:15:00;13-06-2019 15:23:00;BTG-LB;2019-06-12;;;;;;;;3.0;16313;6A (1-16) - 9C (0-0);19.0;10.0
616;15;24;6;2019;06-2019;16294;56;30107;1;Arrivee;1;16-05-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;15-06-2019 17:00:00;14-06-2019 20:03:00;15-06-2019 20:26:00;16-06-2019 10:44:00;BTG-LB;2019-06-15;;;;;;;;3.0;16314;1A (1-16) - 1B (1-16) - 8C (0-0);111.0;203.0
617;17;24;6;2019;06-2019;16295;7;30107;1;Arrivee;1;18-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;17-06-2019 18:00:00;17-06-2019 00:08:00;17-06-2019 22:15:00;18-06-2019 15:23:00;BTG-LB;2019-06-17;22:15:00;15:23:00;1995.0;2130.0;1.0;;7.0;3.0;16315;2A (1-16) - 2C (0-0) - 6A (1-16);3.0;5.0
618;17;24;6;2019;06-2019;16295;7;30107;1;Arrivee;1;18-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;17-06-2019 18:00:00;17-06-2019 00:08:00;17-06-2019 22:15:00;18-06-2019 15:23:00;BTG-LB;2019-06-17;;;;;;;;3.0;16315;2A (1-16) - 2C (0-0) - 6A (1-16);3.0;5.0
619;19;25;6;2019;06-2019;16296;7;30107;1;Arrivee;1;20-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;19-06-2019 18:00:00;19-06-2019 00:08:00;19-06-2019 22:15:00;20-06-2019 15:23:00;BTG-LB;2019-06-19;22:15:00;15:23:00;1997.0;2130.0;1.0;;7.0;3.0;16316;12B (1-16) - 13C (0-0);18.0;0.0
620;19;25;6;2019;06-2019;16296;7;30107;1;Arrivee;1;20-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;19-06-2019 18:00:00;19-06-2019 00:08:00;19-06-2019 22:15:00;20-06-2019 15:23:00;BTG-LB;2019-06-19;;;;;;;;3.0;16316;12B (1-16) - 13C (0-0);18.0;0.0
621;24;25;6;2019;06-2019;16298;7;30107;1;Arrivee;1;25-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;24-06-2019 18:00:00;24-06-2019 00:08:00;24-06-2019 22:15:00;25-06-2019 15:23:00;BTG-LB;2019-06-24;22:15:00;15:23:00;2002.0;2130.0;1.0;;7.0;3.0;16318;12B (1-16) - 1c (0-0) - 4A (1-16);2.0;0.0
622;24;25;6;2019;06-2019;16298;7;30107;1;Arrivee;1;25-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;24-06-2019 18:00:00;24-06-2019 00:08:00;24-06-2019 22:15:00;25-06-2019 15:23:00;BTG-LB;2019-06-24;;;;;;;;3.0;16318;12B (1-16) - 1c (0-0) - 4A (1-16);2.0;0.0
623;26;26;6;2019;06-2019;16299;7;30107;1;Arrivee;0;27-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;26-06-2019 18:00:00;26-06-2019 00:08:00;26-06-2019 22:15:00;27-06-2019 15:23:00;BTG-LB;2019-06-26;22:15:00;15:23:00;2004.0;2130.0;1.0;;7.0;3.0;16319;12B (1-16) - 5C (0-0) - 9A (1-16);0.0;113.0
624;26;26;6;2019;06-2019;16299;7;30107;1;Arrivee;0;27-05-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;26-06-2019 18:00:00;26-06-2019 00:08:00;26-06-2019 22:15:00;27-06-2019 15:23:00;BTG-LB;2019-06-26;;;;;;;;3.0;16319;12B (1-16) - 5C (0-0) - 9A (1-16);0.0;113.0
625;29;26;6;2019;06-2019;16300;56;30107;1;Arrivee;1;30-05-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;29-06-2019 17:00:00;28-06-2019 22:19:00;29-06-2019 20:26:00;30-06-2019 10:44:00;BTG-LB;2019-06-29;20:26:00;10:44:00;2007.0;2130.0;1.0;;56.0;3.0;16320;1A (1-16) - 5C (0-0);199.0;161.0
626;29;26;6;2019;06-2019;16300;56;30107;1;Arrivee;1;30-05-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;29-06-2019 17:00:00;28-06-2019 22:19:00;29-06-2019 20:26:00;30-06-2019 10:44:00;BTG-LB;2019-06-29;;;;;;;;3.0;16320;1A (1-16) - 5C (0-0);199.0;161.0
627;1;26;7;2019;07-2019;16301;7;30107;1;Arrivee;1;01-06-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;01-07-2019 18:00:00;01-07-2019 00:08:00;01-07-2019 22:15:00;02-07-2019 15:23:00;BTG-LB;2019-07-01;22:15:00;15:23:00;2009.0;2130.0;1.0;;7.0;3.0;16321;12A (1-16) - 13B (1-14) - 13C (0-0);66.0;0.0
628;1;26;7;2019;07-2019;16301;7;30107;1;Arrivee;1;01-06-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;01-07-2019 18:00:00;01-07-2019 00:08:00;01-07-2019 22:15:00;02-07-2019 15:23:00;BTG-LB;2019-07-01;;;;;;;;3.0;16321;12A (1-16) - 13B (1-14) - 13C (0-0);66.0;0.0
629;6;27;7;2019;07-2019;16303;56;30107;1;Arrivee;1;06-06-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;06-07-2019 17:00:00;05-07-2019 22:19:00;06-07-2019 20:26:00;07-07-2019 10:44:00;BTG-LB;2019-07-06;20:26:00;10:44:00;2014.0;2130.0;1.0;;56.0;3.0;16323;1A (1-16) - 5C (0-0) - 9A (1-16);1.0;22.0
630;6;27;7;2019;07-2019;16303;56;30107;1;Arrivee;1;06-06-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;06-07-2019 17:00:00;05-07-2019 22:19:00;06-07-2019 20:26:00;07-07-2019 10:44:00;BTG-LB;2019-07-06;;;;;;;;3.0;16323;1A (1-16) - 5C (0-0) - 9A (1-16);1.0;22.0
631;8;27;7;2019;07-2019;16304;7;30107;1;Arrivee;1;08-06-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;08-07-2019 18:00:00;08-07-2019 00:08:00;08-07-2019 22:15:00;09-07-2019 15:23:00;BTG-LB;2019-07-08;22:15:00;15:23:00;2016.0;2130.0;1.0;;7.0;3.0;16324;11A (1-16) - 3C (0-0) - 4b (1-16);0.0;17.0
632;8;27;7;2019;07-2019;16304;7;30107;1;Arrivee;1;08-06-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;08-07-2019 18:00:00;08-07-2019 00:08:00;08-07-2019 22:15:00;09-07-2019 15:23:00;BTG-LB;2019-07-08;;;;;;;;3.0;16324;11A (1-16) - 3C (0-0) - 4b (1-16);0.0;17.0
633;13;28;7;2019;07-2019;16306;56;30107;1;Arrivee;1;13-06-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;13-07-2019 17:00:00;12-07-2019 22:19:00;13-07-2019 20:26:00;14-07-2019 10:44:00;BTG-LB;2019-07-13;20:26:00;10:44:00;2021.0;2130.0;1.0;;56.0;3.0;16326;12B (1-16) - 20A (0-0) - 6B (1-16);98.0;74.0
634;13;28;7;2019;07-2019;16306;56;30107;1;Arrivee;1;13-06-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;13-07-2019 17:00:00;12-07-2019 22:19:00;13-07-2019 20:26:00;14-07-2019 10:44:00;BTG-LB;2019-07-13;;;;;;;;3.0;16326;12B (1-16) - 20A (0-0) - 6B (1-16);98.0;74.0
635;15;28;7;2019;07-2019;16307;7;30107;1;Arrivee;1;15-06-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;15-07-2019 18:00:00;15-07-2019 00:08:00;15-07-2019 22:15:00;16-07-2019 15:23:00;BTG-LB;2019-07-15;22:15:00;15:23:00;2023.0;2130.0;1.0;;7.0;3.0;16327;13A (1-16) - 2A (1-14) - 5C (0-0);9.0;0.0
636;15;28;7;2019;07-2019;16307;7;30107;1;Arrivee;1;15-06-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;15-07-2019 18:00:00;15-07-2019 00:08:00;15-07-2019 22:15:00;16-07-2019 15:23:00;BTG-LB;2019-07-15;;;;;;;;3.0;16327;13A (1-16) - 2A (1-14) - 5C (0-0);9.0;0.0
637;20;29;7;2019;07-2019;16309;56;30107;1;Arrivee;1;20-06-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;20-07-2019 17:00:00;20-07-2019 19:09:00;20-07-2019 20:26:00;21-07-2019 10:44:00;BTG-LB;2019-07-20;20:26:00;10:44:00;2028.0;2130.0;1.0;;56.0;3.0;16329;13A (1-16) - 13C (0-0) - 2A (1-14);13.0;54.0
638;20;29;7;2019;07-2019;16309;56;30107;1;Arrivee;1;20-06-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;20-07-2019 17:00:00;20-07-2019 19:09:00;20-07-2019 20:26:00;21-07-2019 10:44:00;BTG-LB;2019-07-20;;;;;;;;3.0;16329;13A (1-16) - 13C (0-0) - 2A (1-14);13.0;54.0
639;22;29;7;2019;07-2019;16310;151;30107;1;En circulation;1;22-06-2019 00:00:00;3.0;30177;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-07-2019 14:30:00;22-07-2019 16:53:00;22-07-2019 18:10:00;23-07-2019 10:05:00;BTG-LB;2019-07-22;18:10:00;10:05:00;2030.0;2130.0;1.0;;151.0;3.0;16330;12A (1-16) - 1c (0-0) - 9A (1-16);16.0;
640;22;29;7;2019;07-2019;16310;151;30107;1;En circulation;1;22-06-2019 00:00:00;3.0;30177;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-07-2019 14:30:00;22-07-2019 16:53:00;22-07-2019 18:10:00;23-07-2019 10:05:00;BTG-LB;2019-07-22;;;;;;;;3.0;16330;12A (1-16) - 1c (0-0) - 9A (1-16);16.0;
641;12;24;6;2019;06-2019;16313;296;30002;1;Arrivee;1;13-05-2019 00:00:00;3.0;30082;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;12-06-2019 05:00:00;11-06-2019 10:00:00;12-06-2019 09:26:00;12-06-2019 23:55:00;LB-BTG;2019-06-12;;;;;;;;3.0;16333;1A (1-16) - 2C (0-0) - 4b (1-16);0.0;20.0
642;14;24;6;2019;06-2019;16315;104;30002;1;Arrivee;1;15-05-2019 00:00:00;3.0;30022;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;14-06-2019 05:00:00;13-06-2019 10:00:00;14-06-2019 09:26:00;15-06-2019 00:24:00;LB-BTG;2019-06-14;;;;;;;;3.0;16335;1c (0-0) - 5B (1-16);1.0;3.0
643;18;25;6;2019;06-2019;16316;104;30002;1;Arrivee;1;19-05-2019 00:00:00;3.0;30022;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-06-2019 06:00:00;17-06-2019 10:00:00;18-06-2019 09:26:00;19-06-2019 00:24:00;LB-BTG;2019-06-18;;;;;;;;3.0;16336;1B (1-16) - 1c (0-0) - 5B (1-16);0.0;5.0
644;19;25;6;2019;06-2019;16317;104;30002;1;Arrivee;1;20-05-2019 00:00:00;3.0;30022;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;19-06-2019 06:00:00;18-06-2019 10:00:00;19-06-2019 09:26:00;20-06-2019 00:24:00;LB-BTG;2019-06-19;;;;;;;;3.0;16337;12C (0-0) - 13A (1-16);0.0;0.0
645;20;25;6;2019;06-2019;16318;104;30002;1;Arrivee;1;21-05-2019 00:00:00;3.0;30022;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;20-06-2019 06:00:00;19-06-2019 10:00:00;20-06-2019 09:26:00;21-06-2019 00:24:00;LB-BTG;2019-06-20;;;;;;;;3.0;16338;4b (1-16) - 5C (0-0) - 6A (1-16);1.0;0.0
